2779157413,5715310266,1
2498246713,3264362521,1
2498246713,6559969239,1
2498246713,5694758528,1
2498246713,3176217072,1
1486072837,3492766480,1
1486072837,1087040070,1
1486072837,5973724993,2
6475466083,1083923431,1
6475466083,3026339352,1
6475466083,1983839344,1
6475466083,5338984386,1
6475466083,5253394719,1
6801780070,1178809151,1
6319454398,5726563501,1
6576326244,3026339352,1
6576326244,5726563501,1
6576326244,6870966584,1
3264362521,5676926312,1
3264362521,5833693142,3
3264362521,6559969239,1
3264362521,6207173454,1
3264362521,5338984386,1
3264362521,5253394719,2
3264362521,5694758528,1
3264362521,3176217072,1
3264362521,6870966584,1
5676926312,6207173454,1
5676926312,5253394719,1
5676926312,6870966584,1
1775535002,1983839344,1
1930318582,2191664495,2
1930318582,1083923431,1
1930318582,5715310266,1
1930318582,1087040070,1
1930318582,5253394719,1
1930318582,5694758528,2
1178809151,1083923431,1
2191664495,1083923431,1
2191664495,5715310266,1
2191664495,1087040070,1
2191664495,5253394719,1
2191664495,5694758528,2
1083923431,3026339352,1
1083923431,5726563501,1
1083923431,6207173454,1
1083923431,5715310266,1
1083923431,3919506727,1
1083923431,1983839344,1
1083923431,1087040070,1
1083923431,5338984386,1
1083923431,5253394719,2
1083923431,5694758528,1
3026339352,1983839344,1
3026339352,5338984386,1
3026339352,5253394719,1
6559969239,5726563501,1
6559969239,6207173454,1
6559969239,5694758528,1
6559969239,3176217072,1
5661435610,5857311441,1
5661435610,1087040070,2
1725945034,6207173454,1
1725945034,5338984386,1
5726563501,6207173454,3
5726563501,1983839344,1
5726563501,6870966584,1
6207173454,1983839344,1
6207173454,5338984386,1
6207173454,5253394719,1
6207173454,6870966584,3
5857311441,1087040070,1
5715310266,1087040070,1
5715310266,5253394719,1
5715310266,5694758528,1
5715310266,5973724993,1
5695616249,3919506727,1
3919506727,3492766480,1
1983839344,5338984386,1
1983839344,5253394719,1
1983839344,6870966584,1
3492766480,1087040070,1
3492766480,5973724993,1
1087040070,5253394719,1
1087040070,5694758528,1
1087040070,5973724993,1
5338984386,5253394719,2
5338984386,5694758528,1
5253394719,5694758528,1
5253394719,6870966584,1
5694758528,3176217072,1
