转发关系网络,2019-03-11,0.0,,0.0
转发关系网络,2019-03-12,0.0,,0.0
转发关系网络,2019-03-13,0.0,,0.0
转发关系网络,2019-03-14,0.0,,0.0
转发关系网络,2019-03-15,0.0,,0.0
转发关系网络,2019-03-16,0.0,,0.0
转发关系网络,2019-03-17,0.0,,0.0
转发关系网络,2019-03-18,0.0,,0.0
转发关系网络,2019-03-19,0.0,,0.0
转发关系网络,2019-03-20,0.0,,0.0
转发关系网络,2019-03-21,0.0,,0.0
转发关系网络,2019-03-22,0.0,,0.0
转发关系网络,2019-03-23,0.0,,0.0
转发关系网络,2019-03-24,0.0,,0.0
转发关系网络,2019-03-25,8.18732601932209e-05,,0.0
转发关系网络,2019-03-26,0.0,,0.0
转发关系网络,2019-03-27,0.0,,0.0
转发关系网络,2019-03-28,0.0,,0.0
转发关系网络,2019-03-29,0.0,,0.0
转发关系网络,2019-03-30,0.0,,0.0
转发关系网络,2019-03-31,0.0,,0.0
转发关系网络,2019-04-01,0.0,,0.0
转发关系网络,2019-04-02,0.0,,0.0
转发关系网络,2019-04-03,8.18732601932209e-05,,0.0
转发关系网络,2019-04-04,0.0,,0.0
转发关系网络,2019-04-05,0.0,,0.0
转发关系网络,2019-04-06,0.0,,0.0
转发关系网络,2019-04-07,0.0,,0.0
转发关系网络,2019-04-08,0.0,,0.0
转发关系网络,2019-04-09,0.0,,0.0
转发关系网络,2019-04-10,0.0,,0.0
转发关系网络,2019-04-11,0.0,,0.0
转发关系网络,2019-04-12,0.0,,0.0
转发关系网络,2019-04-13,0.0,,0.0
转发关系网络,2019-04-14,0.0,,0.0
转发关系网络,2019-04-15,0.0,,0.0
转发关系网络,2019-04-16,8.18732601932209e-05,,0.0
回复关系网络,2018-11-26,0.6140327519637865,,0.018415878526315863
回复关系网络,2018-11-27,0.641192917054986,,0.0156833841412893
回复关系网络,2018-11-28,0.3655971242178139,,0.04860645412975778
回复关系网络,2018-11-29,0.31953135401411265,,0.02293372049302758
回复关系网络,2018-11-30,0.1086406603647983,,0.0
回复关系网络,2018-12-01,0.05591798695246971,,0.0
回复关系网络,2018-12-02,0.038876314738383703,,0.0
回复关系网络,2018-12-03,0.037012381839968043,,0.0
回复关系网络,2018-12-04,0.007988283850352816,,0.0
回复关系网络,2018-12-05,0.004260418053521502,,0.0
回复关系网络,2018-12-06,0.0031953135401411262,,0.0
回复关系网络,2018-12-07,0.0010651045133803754,,0.0
回复关系网络,2018-12-08,0.0005325522566901877,,0.0
回复关系网络,2018-12-09,0.0007988283850352816,,0.0
回复关系网络,2018-12-10,0.0010651045133803754,,0.0
回复关系网络,2018-12-11,0.0007988283850352816,,0.0
回复关系网络,2018-12-12,0.0013313806417254693,,0.0
回复关系网络,2018-12-13,0.0015976567700705631,,0.0
回复关系网络,2018-12-14,0.00026627612834509385,,0.0
回复关系网络,2018-12-15,0.00026627612834509385,,0.0
回复关系网络,2018-12-16,0.00026627612834509385,,0.0
回复关系网络,2018-12-17,0.00026627612834509385,,0.0
回复关系网络,2018-12-18,0.0,,0.0
回复关系网络,2018-12-19,0.0005325522566901877,,0.0
回复关系网络,2018-12-20,0.00026627612834509385,,0.0
回复关系网络,2018-12-21,0.0,,0.0
回复关系网络,2018-12-22,0.0,,0.0
回复关系网络,2018-12-23,0.0,,0.0
回复关系网络,2018-12-24,0.00026627612834509385,,0.0
回复关系网络,2018-12-25,0.00026627612834509385,,0.0
回复关系网络,2018-12-26,0.0005325522566901877,,0.0
回复关系网络,2018-12-27,0.0005325522566901877,,0.0
回复关系网络,2018-12-28,0.00026627612834509385,,0.0
回复关系网络,2018-12-29,0.0007988283850352816,,0.0
回复关系网络,2018-12-30,0.00026627612834509385,,0.0
回复关系网络,2018-12-31,0.00026627612834509385,,0.0
回复关系网络,2019-01-01,0.0007988283850352816,,0.0
回复关系网络,2019-01-02,0.00026627612834509385,,0.0
回复关系网络,2019-01-03,0.0,,0.0
回复关系网络,2019-01-04,0.00026627612834509385,,0.0
回复关系网络,2019-01-05,0.0007988283850352816,,0.0
回复关系网络,2019-01-06,0.0,,0.0
回复关系网络,2019-01-07,0.0,,0.0
