2971823107,3191818832,1
2971823107,5476412268,1
2971823107,6134388628,1
2971823107,2382061010,1
2971823107,3317384515,1
2971823107,5882086906,1
2971823107,5022556235,1
2971823107,2740017143,1
2971823107,1345562637,1
2971823107,5660971642,1
2971823107,6151687511,1
2971823107,6666562532,1
2971823107,2976264505,1
2971823107,1290207974,1
2971823107,2008286471,1
2971823107,2457944221,1
2971823107,6026151093,1
2971823107,5589502470,1
2971823107,3996295388,1
2971823107,6370732484,1
1132273121,1456862082,1
1132273121,5721803519,1
1132273121,6450001497,1
1132273121,6068931102,1
1132273121,1800211253,1
1132273121,6923047934,1
1132273121,2303455921,1
1132273121,2291217585,1
1132273121,2030057167,1
1132273121,5522961467,1
1132273121,2403438503,1
1132273121,1847898701,1
1132273121,2892707451,1
1132273121,5584446499,1
1132273121,6703285707,1
1132273121,6586170738,1
1132273121,6498624491,1
1132273121,2007792723,1
1132273121,6358573123,1
1132273121,3861642643,1
1132273121,6884931783,1
1132273121,6889716937,1
1132273121,1615757343,2
1132273121,5883209731,2
1132273121,6068931202,1
1132273121,3317432177,1
1132273121,6068931152,1
1132273121,1729656102,1
1132273121,5991545436,1
1132273121,6225109023,1
1132273121,6072764837,1
1132273121,6072764800,1
1132273121,2667545291,1
1132273121,1737124550,1
1132273121,2114806167,1
1132273121,3146657074,1
1132273121,2257153213,1
1132273121,6436040242,1
1132273121,5681894356,1
1132273121,5891258124,1
1132273121,2831400453,1
1132273121,6073818258,1
1132273121,6455265385,1
1132273121,6737882133,1
1132273121,5382088685,1
1132273121,1301902443,1
1132273121,2887570254,1
1132273121,2880940323,1
1132273121,5795198215,1
1132273121,5961064100,1
6425988975,5629408727,1
6425988975,3396949404,1
6425988975,5215140426,1
6425988975,2267622680,1
6425988975,1891680792,1
6425988975,2611407545,1
6425988975,6619984030,1
6425988975,1319337265,1
6425988975,6455265385,1
6425988975,3460182072,1
6425988975,1810273201,1
6425988975,2670383262,1
6425988975,1661589630,1
6425988975,6582850198,1
6425988975,5945954507,1
1586096690,5646787552,1
1586096690,1810273201,1
1456862082,6068931102,1
1456862082,1800211253,1
1456862082,6923047934,2
1456862082,2303455921,2
1456862082,5522961467,2
1456862082,1847898701,2
1456862082,2892707451,2
1456862082,5584446499,2
1456862082,6703285707,2
1456862082,6586170738,2
1456862082,6498624491,2
1456862082,2007792723,2
1456862082,6358573123,2
1456862082,3861642643,2
1456862082,6884931783,2
1456862082,6889716937,2
1456862082,1615757343,1
1456862082,5883209731,2
1456862082,6068931202,1
1456862082,6068931152,1
1456862082,5991545436,1
1456862082,6072764837,1
1456862082,6072764800,1
1456862082,6436040242,2
1456862082,5681894356,2
1456862082,5891258124,1
1456862082,2831400453,1
1456862082,6006374552,1
1456862082,1157031011,1
1456862082,3930377845,1
1456862082,2776554390,1
1456862082,2887570254,1
1456862082,5961064100,1
1990675913,5647556120,1
1990675913,2036970800,1
1990675913,3313023163,1
1990675913,1687779543,1
1990675913,5495059764,1
1990675913,1828457602,1
1990675913,6622065059,1
1990675913,5658742041,1
5516533889,1582692104,1
5516533889,1411489797,1
5516533889,5272204555,2
5516533889,2884382700,1
5516533889,1834382882,1
5516533889,5900189978,1
5516533889,5031842489,1
5516533889,3177271602,1
5516533889,1737124550,1
5516533889,6676309578,1
5516533889,1632717151,1
5516533889,2740017143,1
5516533889,2619584807,1
5516533889,1908250073,1
5516533889,1736283584,2
5516533889,1732643370,2
5516533889,1900478241,2
5516533889,5257490180,1
3908429184,1771554752,1
3908429184,1910620525,1
3908429184,1582692104,1
3908429184,1723602615,1
3908429184,2251121624,2
3908429184,6545019714,1
3908429184,1957997042,1
3908429184,2930212755,1
3908429184,5629524084,1
3908429184,1871912857,1
3908429184,1498225865,1
3908429184,5272204555,1
3908429184,1866848043,1
3908429184,3191818832,1
3908429184,3095001327,1
3908429184,6220626686,2
3908429184,5691368521,1
3908429184,5232472455,1
3908429184,2303393750,1
3908429184,1834382882,1
3908429184,5870054465,1
3908429184,6510817207,2
3908429184,1238994073,1
3908429184,6460372305,1
3908429184,2843219482,1
3908429184,6036162791,1
3908429184,1750124557,1
3908429184,3287205973,1
3908429184,1710313022,1
3908429184,2318170745,1
3908429184,5832410643,1
3908429184,1758687207,1
3908429184,2719100771,1
3908429184,1867876572,1
3908429184,1277915033,1
3908429184,5386421890,1
3908429184,1947270025,1
3908429184,1837899534,1
3908429184,1687779543,1
3908429184,5844570739,1
3908429184,1464966975,1
3908429184,3312448920,1
3908429184,1462448274,1
